"Accession_ID","Season","Block","Rep","DSR","Accession","Origin","Species"
"132",1,3,2,7,"PI 343664","Norway","oleracea"
"132",2,1,3,3,"PI 343664","Norway","oleracea"
"132",2,2,3,1,"PI 343664","Norway","oleracea"
"132",2,3,3,1,"PI 343664","Norway","oleracea"
"132",2,1,4,5,"PI 343664","Norway","oleracea"
"132",2,2,4,3,"PI 343664","Norway","oleracea"
"132",2,3,4,3,"PI 343664","Norway","oleracea"
"132",2,1,5,6,"PI 343664","Norway","oleracea"
"132",2,2,5,4,"PI 343664","Norway","oleracea"
"132",2,3,5,4,"PI 343664","Norway","oleracea"
"133",1,1,1,7,"PI 343666","Serbia","oleracea"
"133",1,2,1,6,"PI 343666","Serbia","oleracea"
"133",1,3,1,3,"PI 343666","Serbia","oleracea"
"133",1,1,2,5,"PI 343666","Serbia","oleracea"
"133",1,2,2,4,"PI 343666","Serbia","oleracea"
"133",1,3,2,3,"PI 343666","Serbia","oleracea"
"133",2,1,3,2,"PI 343666","Serbia","oleracea"
"133",2,2,3,2,"PI 343666","Serbia","oleracea"
"133",2,3,3,1,"PI 343666","Serbia","oleracea"
"133",2,1,4,4,"PI 343666","Serbia","oleracea"
"133",2,2,4,3,"PI 343666","Serbia","oleracea"
"133",2,3,4,3,"PI 343666","Serbia","oleracea"
"133",2,1,5,5,"PI 343666","Serbia","oleracea"
"133",2,2,5,5,"PI 343666","Serbia","oleracea"
"133",2,3,5,5,"PI 343666","Serbia","oleracea"
"134",1,1,1,2,"PI 303629","South Africa","oleracea"
"134",1,2,1,5,"PI 303629","South Africa","oleracea"
"134",1,3,1,4,"PI 303629","South Africa","oleracea"
"134",1,1,2,3,"PI 303629","South Africa","oleracea"
"134",1,2,2,4,"PI 303629","South Africa","oleracea"
"134",1,3,2,5,"PI 303629","South Africa","oleracea"
"134",2,1,3,4,"PI 303629","South Africa","oleracea"
"134",2,2,3,2,"PI 303629","South Africa","oleracea"
"134",2,3,3,3,"PI 303629","South Africa","oleracea"
"134",2,1,4,5,"PI 303629","South Africa","oleracea"
"134",2,2,4,5,"PI 303629","South Africa","oleracea"
"134",2,3,4,5,"PI 303629","South Africa","oleracea"
"134",2,1,5,6,"PI 303629","South Africa","oleracea"
"134",2,2,5,5,"PI 303629","South Africa","oleracea"
"134",2,3,5,6,"PI 303629","South Africa","oleracea"
"135",1,1,1,6,"PI 302985","Canada","oleracea"
"135",1,2,1,5,"PI 302985","Canada","oleracea"
"135",1,3,1,6,"PI 302985","Canada","oleracea"
"135",1,1,2,7,"PI 302985","Canada","oleracea"
"135",1,2,2,4,"PI 302985","Canada","oleracea"
"135",1,3,2,7,"PI 302985","Canada","oleracea"
"135",2,1,3,2,"PI 302985","Canada","oleracea"
"135",2,2,3,2,"PI 302985","Canada","oleracea"
"135",2,3,3,2,"PI 302985","Canada","oleracea"
"135",2,1,4,5,"PI 302985","Canada","oleracea"
"135",2,2,4,4,"PI 302985","Canada","oleracea"
"135",2,3,4,4,"PI 302985","Canada","oleracea"
"135",2,1,5,7,"PI 302985","Canada","oleracea"
"135",2,2,5,5,"PI 302985","Canada","oleracea"
"135",2,3,5,5,"PI 302985","Canada","oleracea"
"136",1,1,1,4,"PI 296331","South Africa","oleracea"
"136",1,2,1,6,"PI 296331","South Africa","oleracea"
"136",1,3,1,3,"PI 296331","South Africa","oleracea"
"136",1,1,2,6,"PI 296331","South Africa","oleracea"
"136",1,2,2,7,"PI 296331","South Africa","oleracea"
"136",1,3,2,7,"PI 296331","South Africa","oleracea"
"136",2,1,3,3,"PI 296331","South Africa","oleracea"
"136",2,2,3,3,"PI 296331","South Africa","oleracea"
"136",2,3,3,2,"PI 296331","South Africa","oleracea"
"136",2,1,4,4,"PI 296331","South Africa","oleracea"
"136",2,2,4,5,"PI 296331","South Africa","oleracea"
"136",2,3,4,5,"PI 296331","South Africa","oleracea"
"136",2,1,5,6,"PI 296331","South Africa","oleracea"
"136",2,2,5,5,"PI 296331","South Africa","oleracea"
"136",2,3,5,6,"PI 296331","South Africa","oleracea"
"137",1,1,1,5,"PI 296209","United States","oleracea"
"137",1,2,1,3,"PI 296209","United States","oleracea"
"137",1,3,1,3,"PI 296209","United States","oleracea"
"137",1,1,2,5,"PI 296209","United States","oleracea"
"137",1,2,2,6,"PI 296209","United States","oleracea"
"137",1,3,2,5,"PI 296209","United States","oleracea"
"137",2,1,3,1,"PI 296209","United States","oleracea"
"137",2,2,3,2,"PI 296209","United States","oleracea"
"137",2,3,3,1,"PI 296209","United States","oleracea"
"137",2,1,4,3,"PI 296209","United States","oleracea"
"137",2,2,4,5,"PI 296209","United States","oleracea"
"137",2,3,4,3,"PI 296209","United States","oleracea"
"137",2,1,5,4,"PI 296209","United States","oleracea"
"137",2,2,5,6,"PI 296209","United States","oleracea"
"137",2,3,5,4,"PI 296209","United States","oleracea"
"138",1,1,1,6,"PI 296132","United States","oleracea"
"138",1,2,1,5,"PI 296132","United States","oleracea"
"138",1,3,1,5,"PI 296132","United States","oleracea"
"138",1,1,2,7,"PI 296132","United States","oleracea"
"138",1,2,2,7,"PI 296132","United States","oleracea"
"138",1,3,2,5,"PI 296132","United States","oleracea"
"138",2,1,3,3,"PI 296132","United States","oleracea"
"138",2,2,3,3,"PI 296132","United States","oleracea"
"138",2,3,3,3,"PI 296132","United States","oleracea"
"138",2,1,4,5,"PI 296132","United States","oleracea"
"138",2,2,4,4,"PI 296132","United States","oleracea"
"138",2,3,4,4,"PI 296132","United States","oleracea"
"138",2,1,5,5,"PI 296132","United States","oleracea"
"138",2,2,5,4,"PI 296132","United States","oleracea"
"138",2,3,5,5,"PI 296132","United States","oleracea"
"139",1,1,1,4,"PI 291998","Israel","oleracea"
"139",1,2,1,6,"PI 291998","Israel","oleracea"
"139",1,3,1,4,"PI 291998","Israel","oleracea"
"139",1,1,2,4,"PI 291998","Israel","oleracea"
"139",1,2,2,3,"PI 291998","Israel","oleracea"
"139",1,3,2,4,"PI 291998","Israel","oleracea"
"139",2,1,3,4,"PI 291998","Israel","oleracea"
"139",2,2,3,2,"PI 291998","Israel","oleracea"
"139",2,3,3,2,"PI 291998","Israel","oleracea"
"139",2,1,4,5,"PI 291998","Israel","oleracea"
"139",2,2,4,4,"PI 291998","Israel","oleracea"
"139",2,3,4,4,"PI 291998","Israel","oleracea"
"139",2,1,5,6,"PI 291998","Israel","oleracea"
"139",2,2,5,5,"PI 291998","Israel","oleracea"
"139",2,3,5,4,"PI 291998","Israel","oleracea"
"140",1,1,1,7,"PI 289697","Australia","oleracea"
"140",1,2,1,7,"PI 289697","Australia","oleracea"
"140",1,3,1,6,"PI 289697","Australia","oleracea"
"140",1,1,2,8,"PI 289697","Australia","oleracea"
"140",1,2,2,8,"PI 289697","Australia","oleracea"
"140",1,3,2,7,"PI 289697","Australia","oleracea"
"140",2,1,3,2,"PI 289697","Australia","oleracea"
"140",2,2,3,2,"PI 289697","Australia","oleracea"
"140",2,3,3,2,"PI 289697","Australia","oleracea"
"140",2,1,4,6,"PI 289697","Australia","oleracea"
"140",2,2,4,5,"PI 289697","Australia","oleracea"
"140",2,3,4,4,"PI 289697","Australia","oleracea"
"140",2,1,5,8,"PI 289697","Australia","oleracea"
"140",2,2,5,7,"PI 289697","Australia","oleracea"
"140",2,3,5,5,"PI 289697","Australia","oleracea"
"141",1,1,1,7,"PI 280067","Scotland","oleracea"
"141",1,2,1,6,"PI 280067","Scotland","oleracea"
"141",1,3,1,2,"PI 280067","Scotland","oleracea"
"141",1,1,2,8,"PI 280067","Scotland","oleracea"
"141",1,2,2,8,"PI 280067","Scotland","oleracea"
"141",1,3,2,3,"PI 280067","Scotland","oleracea"
"141",2,1,3,2,"PI 280067","Scotland","oleracea"
"141",2,2,3,3,"PI 280067","Scotland","oleracea"
"141",2,3,3,3,"PI 280067","Scotland","oleracea"
"141",2,1,4,3,"PI 280067","Scotland","oleracea"
"141",2,2,4,4,"PI 280067","Scotland","oleracea"
"141",2,3,4,4,"PI 280067","Scotland","oleracea"
"141",2,1,5,4,"PI 280067","Scotland","oleracea"
"141",2,2,5,5,"PI 280067","Scotland","oleracea"
"141",2,3,5,4,"PI 280067","Scotland","oleracea"
"142",1,1,1,6,"PI 261642","Netherlands","oleracea"
"142",1,2,1,8,"PI 261642","Netherlands","oleracea"
"142",1,3,1,5,"PI 261642","Netherlands","oleracea"
"142",1,1,2,7,"PI 261642","Netherlands","oleracea"
"142",1,2,2,8,"PI 261642","Netherlands","oleracea"
"142",1,3,2,6,"PI 261642","Netherlands","oleracea"
"142",2,1,3,9,"PI 261642","Netherlands","oleracea"
"142",2,2,3,2,"PI 261642","Netherlands","oleracea"
"142",2,3,3,2,"PI 261642","Netherlands","oleracea"
"142",2,1,4,9,"PI 261642","Netherlands","oleracea"
"142",2,2,4,4,"PI 261642","Netherlands","oleracea"
"142",2,3,4,3,"PI 261642","Netherlands","oleracea"
"142",2,1,5,10,"PI 261642","Netherlands","oleracea"
"142",2,2,5,6,"PI 261642","Netherlands","oleracea"
"142",2,3,5,4,"PI 261642","Netherlands","oleracea"
"143",1,1,1,7,"PI 229747","Iran","oleracea"
"143",1,2,1,4,"PI 229747","Iran","oleracea"
"143",1,3,1,3,"PI 229747","Iran","oleracea"
"143",1,1,2,7,"PI 229747","Iran","oleracea"
"143",1,2,2,6,"PI 229747","Iran","oleracea"
"143",1,3,2,5,"PI 229747","Iran","oleracea"
"143",2,1,3,2,"PI 229747","Iran","oleracea"
"143",2,2,3,1,"PI 229747","Iran","oleracea"
"143",2,3,3,1,"PI 229747","Iran","oleracea"
"143",2,1,4,4,"PI 229747","Iran","oleracea"
"143",2,2,4,2,"PI 229747","Iran","oleracea"
"143",2,3,4,3,"PI 229747","Iran","oleracea"
"143",2,1,5,4,"PI 229747","Iran","oleracea"
"143",2,2,5,3,"PI 229747","Iran","oleracea"
"143",2,3,5,4,"PI 229747","Iran","oleracea"
"144",1,1,1,7,"PI 229470","Turkey","oleracea"
"144",1,2,1,6,"PI 229470","Turkey","oleracea"
"144",1,3,1,3,"PI 229470","Turkey","oleracea"
"144",1,1,2,8,"PI 229470","Turkey","oleracea"
"144",1,2,2,5,"PI 229470","Turkey","oleracea"
"144",1,3,2,6,"PI 229470","Turkey","oleracea"
"144",2,1,3,3,"PI 229470","Turkey","oleracea"
"144",2,2,3,2,"PI 229470","Turkey","oleracea"
"144",2,3,3,2,"PI 229470","Turkey","oleracea"
"144",2,1,4,5,"PI 229470","Turkey","oleracea"
"144",2,2,4,4,"PI 229470","Turkey","oleracea"
"144",2,3,4,3,"PI 229470","Turkey","oleracea"
"144",2,1,5,5,"PI 229470","Turkey","oleracea"
"144",2,2,5,3,"PI 229470","Turkey","oleracea"
"144",2,3,5,5,"PI 229470","Turkey","oleracea"
"145",1,1,1,7,"PI 212080","Afghanistan","oleracea"
"145",1,2,1,4,"PI 212080","Afghanistan","oleracea"
"145",1,3,1,6,"PI 212080","Afghanistan","oleracea"
"145",1,1,2,8,"PI 212080","Afghanistan","oleracea"
"145",1,2,2,7,"PI 212080","Afghanistan","oleracea"
"145",1,3,2,10,"PI 212080","Afghanistan","oleracea"
"145",2,1,3,2,"PI 212080","Afghanistan","oleracea"
"145",2,2,3,3,"PI 212080","Afghanistan","oleracea"
"145",2,3,3,3,"PI 212080","Afghanistan","oleracea"
"145",2,1,4,5,"PI 212080","Afghanistan","oleracea"
"145",2,2,4,6,"PI 212080","Afghanistan","oleracea"
"145",2,3,4,4,"PI 212080","Afghanistan","oleracea"
"145",2,1,5,6,"PI 212080","Afghanistan","oleracea"
"145",2,2,5,7,"PI 212080","Afghanistan","oleracea"
"145",2,3,5,5,"PI 212080","Afghanistan","oleracea"
"146",1,1,1,7,"PI 204680","Turkey","oleracea"
"146",1,2,1,6,"PI 204680","Turkey","oleracea"
"146",1,3,1,4,"PI 204680","Turkey","oleracea"
"146",1,1,2,7,"PI 204680","Turkey","oleracea"
"146",1,2,2,3,"PI 204680","Turkey","oleracea"
"146",1,3,2,4,"PI 204680","Turkey","oleracea"
"146",2,1,3,1,"PI 204680","Turkey","oleracea"
"146",2,2,3,2,"PI 204680","Turkey","oleracea"
"146",2,3,3,1,"PI 204680","Turkey","oleracea"
"146",2,1,4,4,"PI 204680","Turkey","oleracea"
"146",2,2,4,5,"PI 204680","Turkey","oleracea"
"146",2,3,4,2,"PI 204680","Turkey","oleracea"
"146",2,1,5,5,"PI 204680","Turkey","oleracea"
"146",2,2,5,7,"PI 204680","Turkey","oleracea"
"146",2,3,5,1,"PI 204680","Turkey","oleracea"
"147",1,1,1,6,"G 28894","China","oleracea"
"147",1,2,1,NA,"G 28894","China","oleracea"
"147",1,3,1,6,"G 28894","China","oleracea"
"147",1,1,2,8,"G 28894","China","oleracea"
"147",1,2,2,NA,"G 28894","China","oleracea"
"147",1,3,2,8,"G 28894","China","oleracea"
"147",2,1,3,1,"G 28894","China","oleracea"
"147",2,2,3,1,"G 28894","China","oleracea"
"147",2,3,3,2,"G 28894","China","oleracea"
"147",2,1,4,4,"G 28894","China","oleracea"
"147",2,2,4,4,"G 28894","China","oleracea"
"147",2,3,4,4,"G 28894","China","oleracea"
"147",2,1,5,6,"G 28894","China","oleracea"
"147",2,2,5,4,"G 28894","China","oleracea"
"147",2,3,5,4,"G 28894","China","oleracea"
"148",1,1,1,6,"G 28893","China","oleracea"
"148",1,2,1,1,"G 28893","China","oleracea"
"148",1,3,1,4,"G 28893","China","oleracea"
"148",1,1,2,8,"G 28893","China","oleracea"
"148",1,2,2,3,"G 28893","China","oleracea"
"148",1,3,2,5,"G 28893","China","oleracea"
"148",2,1,3,1,"G 28893","China","oleracea"
"148",2,2,3,NA,"G 28893","China","oleracea"
"148",2,3,3,NA,"G 28893","China","oleracea"
"148",2,1,4,4,"G 28893","China","oleracea"
"148",2,2,4,NA,"G 28893","China","oleracea"
"148",2,3,4,NA,"G 28893","China","oleracea"
"148",2,1,5,5,"G 28893","China","oleracea"
"148",2,2,5,NA,"G 28893","China","oleracea"
"148",2,3,5,NA,"G 28893","China","oleracea"
"149",1,1,1,5,"G 30490","China","oleracea"
"149",1,2,1,6,"G 30490","China","oleracea"
"149",1,3,1,5,"G 30490","China","oleracea"
"149",1,1,2,5,"G 30490","China","oleracea"
"149",1,2,2,7,"G 30490","China","oleracea"
"149",1,3,2,5,"G 30490","China","oleracea"
"149",2,1,3,3,"G 30490","China","oleracea"
"149",2,2,3,2,"G 30490","China","oleracea"
"149",2,3,3,3,"G 30490","China","oleracea"
"149",2,1,4,4,"G 30490","China","oleracea"
"149",2,2,4,4,"G 30490","China","oleracea"
"149",2,3,4,4,"G 30490","China","oleracea"
"149",2,1,5,5,"G 30490","China","oleracea"
"149",2,2,5,4,"G 30490","China","oleracea"
"149",2,3,5,3,"G 30490","China","oleracea"
"150",1,1,1,5,"PI 165067","Turkey","oleracea"
"150",1,2,1,5,"PI 165067","Turkey","oleracea"
"150",1,3,1,5,"PI 165067","Turkey","oleracea"
"150",1,1,2,6,"PI 165067","Turkey","oleracea"
"150",1,2,2,7,"PI 165067","Turkey","oleracea"
"150",1,3,2,5,"PI 165067","Turkey","oleracea"
"150",2,1,3,1,"PI 165067","Turkey","oleracea"
"150",2,2,3,2,"PI 165067","Turkey","oleracea"
"150",2,3,3,1,"PI 165067","Turkey","oleracea"
"150",2,1,4,3,"PI 165067","Turkey","oleracea"
"150",2,2,4,3,"PI 165067","Turkey","oleracea"
"150",2,3,4,1,"PI 165067","Turkey","oleracea"
"150",2,1,5,4,"PI 165067","Turkey","oleracea"
"150",2,2,5,4,"PI 165067","Turkey","oleracea"
"150",2,3,5,4,"PI 165067","Turkey","oleracea"
"151",1,1,1,5,"PI 169053","Turkey","oleracea"
"151",1,2,1,3,"PI 169053","Turkey","oleracea"
"151",1,3,1,4,"PI 169053","Turkey","oleracea"
"151",1,1,2,5,"PI 169053","Turkey","oleracea"
"151",1,2,2,2,"PI 169053","Turkey","oleracea"
"151",1,3,2,4,"PI 169053","Turkey","oleracea"
"151",2,1,3,1,"PI 169053","Turkey","oleracea"
"151",2,2,3,2,"PI 169053","Turkey","oleracea"
"151",2,3,3,1,"PI 169053","Turkey","oleracea"
"151",2,1,4,4,"PI 169053","Turkey","oleracea"
"151",2,2,4,3,"PI 169053","Turkey","oleracea"
"151",2,3,4,4,"PI 169053","Turkey","oleracea"
"151",2,1,5,5,"PI 169053","Turkey","oleracea"
"151",2,2,5,6,"PI 169053","Turkey","oleracea"
"151",2,3,5,4,"PI 169053","Turkey","oleracea"
"152",1,1,1,6,"PI 169050","Turkey","oleracea"
"152",1,2,1,2,"PI 169050","Turkey","oleracea"
"152",1,3,1,3,"PI 169050","Turkey","oleracea"
"152",1,1,2,7,"PI 169050","Turkey","oleracea"
"152",1,2,2,5,"PI 169050","Turkey","oleracea"
"152",1,3,2,4,"PI 169050","Turkey","oleracea"
"152",2,1,3,2,"PI 169050","Turkey","oleracea"
"152",2,2,3,1,"PI 169050","Turkey","oleracea"
"152",2,3,3,2,"PI 169050","Turkey","oleracea"
"152",2,1,4,5,"PI 169050","Turkey","oleracea"
"152",2,2,4,3,"PI 169050","Turkey","oleracea"
"152",2,3,4,4,"PI 169050","Turkey","oleracea"
"152",2,1,5,7,"PI 169050","Turkey","oleracea"
"152",2,2,5,4,"PI 169050","Turkey","oleracea"
"152",2,3,5,4,"PI 169050","Turkey","oleracea"
"153",1,1,1,7,"PI 169044","Turkey","oleracea"
"153",1,2,1,5,"PI 169044","Turkey","oleracea"
"153",1,3,1,3,"PI 169044","Turkey","oleracea"
"153",1,1,2,7,"PI 169044","Turkey","oleracea"
"153",1,2,2,5,"PI 169044","Turkey","oleracea"
"153",1,3,2,3,"PI 169044","Turkey","oleracea"
"153",2,1,3,2,"PI 169044","Turkey","oleracea"
"153",2,2,3,1,"PI 169044","Turkey","oleracea"
"153",2,3,3,2,"PI 169044","Turkey","oleracea"
"153",2,1,4,4,"PI 169044","Turkey","oleracea"
"153",2,2,4,3,"PI 169044","Turkey","oleracea"
"153",2,3,4,4,"PI 169044","Turkey","oleracea"
"153",2,1,5,6,"PI 169044","Turkey","oleracea"
"153",2,2,5,5,"PI 169044","Turkey","oleracea"
"153",2,3,5,3,"PI 169044","Turkey","oleracea"
"154",1,1,1,7,"PI 171536","Turkey","oleracea"
"154",1,2,1,5,"PI 171536","Turkey","oleracea"
"154",1,3,1,6,"PI 171536","Turkey","oleracea"
"154",1,1,2,8,"PI 171536","Turkey","oleracea"
"154",1,2,2,6,"PI 171536","Turkey","oleracea"
"154",1,3,2,7,"PI 171536","Turkey","oleracea"
"154",2,1,3,1,"PI 171536","Turkey","oleracea"
"154",2,2,3,2,"PI 171536","Turkey","oleracea"
"154",2,3,3,3,"PI 171536","Turkey","oleracea"
"154",2,1,4,4,"PI 171536","Turkey","oleracea"
"154",2,2,4,3,"PI 171536","Turkey","oleracea"
"154",2,3,4,5,"PI 171536","Turkey","oleracea"
"154",2,1,5,5,"PI 171536","Turkey","oleracea"
"154",2,2,5,2,"PI 171536","Turkey","oleracea"
"154",2,3,5,5,"PI 171536","Turkey","oleracea"
"155",1,1,1,7,"PI 171529","Turkey","oleracea"
"155",1,2,1,7,"PI 171529","Turkey","oleracea"
"155",1,3,1,4,"PI 171529","Turkey","oleracea"
"155",1,1,2,8,"PI 171529","Turkey","oleracea"
"155",1,2,2,7,"PI 171529","Turkey","oleracea"
"155",1,3,2,4,"PI 171529","Turkey","oleracea"
"155",2,1,3,2,"PI 171529","Turkey","oleracea"
"155",2,2,3,3,"PI 171529","Turkey","oleracea"
"155",2,3,3,2,"PI 171529","Turkey","oleracea"
"155",2,1,4,4,"PI 171529","Turkey","oleracea"
"155",2,2,4,4,"PI 171529","Turkey","oleracea"
"155",2,3,4,2,"PI 171529","Turkey","oleracea"
"155",2,1,5,5,"PI 171529","Turkey","oleracea"
"155",2,2,5,5,"PI 171529","Turkey","oleracea"
"155",2,3,5,2,"PI 171529","Turkey","oleracea"
"156",1,1,1,8,"PI 478332","China","juncea"
"156",1,2,1,8,"PI 478332","China","juncea"
"156",1,3,1,8,"PI 478332","China","juncea"
"156",1,1,2,10,"PI 478332","China","juncea"
"156",1,2,2,10,"PI 478332","China","juncea"
"156",1,3,2,10,"PI 478332","China","juncea"
"156",2,1,3,2,"PI 478332","China","juncea"
"156",2,2,3,3,"PI 478332","China","juncea"
"156",2,3,3,2,"PI 478332","China","juncea"
"156",2,1,4,5,"PI 478332","China","juncea"
"156",2,2,4,7,"PI 478332","China","juncea"
"156",2,3,4,4,"PI 478332","China","juncea"
"156",2,1,5,8,"PI 478332","China","juncea"
"156",2,2,5,9,"PI 478332","China","juncea"
"156",2,3,5,6,"PI 478332","China","juncea"
"157",1,1,1,9,"PI 470082","South Korea","juncea"
"157",1,2,1,6,"PI 470082","South Korea","juncea"
"157",1,3,1,6,"PI 470082","South Korea","juncea"
"157",1,1,2,10,"PI 470082","South Korea","juncea"
"157",1,2,2,9,"PI 470082","South Korea","juncea"
"157",1,3,2,9,"PI 470082","South Korea","juncea"
"157",2,1,3,4,"PI 470082","South Korea","juncea"
"157",2,2,3,3,"PI 470082","South Korea","juncea"
"157",2,3,3,2,"PI 470082","South Korea","juncea"
"157",2,1,4,5,"PI 470082","South Korea","juncea"
"157",2,2,4,5,"PI 470082","South Korea","juncea"
"157",2,3,4,4,"PI 470082","South Korea","juncea"
"157",2,1,5,9,"PI 470082","South Korea","juncea"
"157",2,2,5,8,"PI 470082","South Korea","juncea"
"157",2,3,5,6,"PI 470082","South Korea","juncea"
"158",1,1,1,9,"PI 436559","China","juncea"
"158",1,2,1,10,"PI 436559","China","juncea"
"158",1,3,1,10,"PI 436559","China","juncea"
"158",1,1,2,10,"PI 436559","China","juncea"
"158",1,2,2,10,"PI 436559","China","juncea"
"158",1,3,2,10,"PI 436559","China","juncea"
"158",2,1,3,1,"PI 436559","China","juncea"
"158",2,2,3,2,"PI 436559","China","juncea"
"158",2,3,3,2,"PI 436559","China","juncea"
"158",2,1,4,5,"PI 436559","China","juncea"
"158",2,2,4,6,"PI 436559","China","juncea"
"158",2,3,4,5,"PI 436559","China","juncea"
"158",2,1,5,8,"PI 436559","China","juncea"
"158",2,2,5,8,"PI 436559","China","juncea"
"158",2,3,5,8,"PI 436559","China","juncea"
"159",1,1,1,9,"PI 432383","Bangladesh","juncea"
"159",1,2,1,NA,"PI 432383","Bangladesh","juncea"
"159",1,3,1,NA,"PI 432383","Bangladesh","juncea"
"159",1,1,2,10,"PI 432383","Bangladesh","juncea"
"159",1,2,2,NA,"PI 432383","Bangladesh","juncea"
"159",1,3,2,NA,"PI 432383","Bangladesh","juncea"
"159",2,1,3,NA,"PI 432383","Bangladesh","juncea"
"159",2,2,3,NA,"PI 432383","Bangladesh","juncea"
"159",2,3,3,NA,"PI 432383","Bangladesh","juncea"
"159",2,1,4,NA,"PI 432383","Bangladesh","juncea"
"159",2,2,4,NA,"PI 432383","Bangladesh","juncea"
"159",2,3,4,NA,"PI 432383","Bangladesh","juncea"
"159",2,1,5,NA,"PI 432383","Bangladesh","juncea"
"159",2,2,5,NA,"PI 432383","Bangladesh","juncea"
"159",2,3,5,NA,"PI 432383","Bangladesh","juncea"
"160",1,1,1,8,"PI 662697","Japan","juncea"
"160",1,2,1,9,"PI 662697","Japan","juncea"
"160",1,3,1,6,"PI 662697","Japan","juncea"
"160",1,1,2,10,"PI 662697","Japan","juncea"
"160",1,2,2,10,"PI 662697","Japan","juncea"
"160",1,3,2,10,"PI 662697","Japan","juncea"
"160",2,1,3,2,"PI 662697","Japan","juncea"
"160",2,2,3,3,"PI 662697","Japan","juncea"
"160",2,3,3,4,"PI 662697","Japan","juncea"
"160",2,1,4,4,"PI 662697","Japan","juncea"
"160",2,2,4,6,"PI 662697","Japan","juncea"
"160",2,3,4,6,"PI 662697","Japan","juncea"
"160",2,1,5,6,"PI 662697","Japan","juncea"
"160",2,2,5,9,"PI 662697","Japan","juncea"
"160",2,3,5,10,"PI 662697","Japan","juncea"
"161",1,1,1,5,"PI 633099","United States","juncea"
"161",1,2,1,9,"PI 633099","United States","juncea"
"161",1,3,1,6,"PI 633099","United States","juncea"
"161",1,1,2,10,"PI 633099","United States","juncea"
"161",1,2,2,10,"PI 633099","United States","juncea"
"161",1,3,2,10,"PI 633099","United States","juncea"
"161",2,1,3,2,"PI 633099","United States","juncea"
"161",2,2,3,3,"PI 633099","United States","juncea"
"161",2,3,3,2,"PI 633099","United States","juncea"
"161",2,1,4,7,"PI 633099","United States","juncea"
"161",2,2,4,5,"PI 633099","United States","juncea"
"161",2,3,4,6,"PI 633099","United States","juncea"
"161",2,1,5,8,"PI 633099","United States","juncea"
"161",2,2,5,8,"PI 633099","United States","juncea"
"161",2,3,5,9,"PI 633099","United States","juncea"
"162",1,1,1,10,"PI 662735","China","juncea"
"162",1,2,1,7,"PI 662735","China","juncea"
"162",1,3,1,6,"PI 662735","China","juncea"
"162",1,1,2,10,"PI 662735","China","juncea"
"162",1,2,2,10,"PI 662735","China","juncea"
"162",1,3,2,10,"PI 662735","China","juncea"
"162",2,1,3,3,"PI 662735","China","juncea"
"162",2,2,3,2,"PI 662735","China","juncea"
"162",2,3,3,3,"PI 662735","China","juncea"
"162",2,1,4,5,"PI 662735","China","juncea"
"162",2,2,4,3,"PI 662735","China","juncea"
"162",2,3,4,4,"PI 662735","China","juncea"
"162",2,1,5,7,"PI 662735","China","juncea"
"162",2,2,5,5,"PI 662735","China","juncea"
"162",2,3,5,8,"PI 662735","China","juncea"
"163",1,1,1,5,"PI 649122","United States","juncea"
"163",1,2,1,8,"PI 649122","United States","juncea"
"163",1,3,1,9,"PI 649122","United States","juncea"
"163",1,1,2,10,"PI 649122","United States","juncea"
"163",1,2,2,10,"PI 649122","United States","juncea"
"163",1,3,2,10,"PI 649122","United States","juncea"
"163",2,1,3,2,"PI 649122","United States","juncea"
"163",2,2,3,2,"PI 649122","United States","juncea"
"163",2,3,3,2,"PI 649122","United States","juncea"
"163",2,1,4,7,"PI 649122","United States","juncea"
"163",2,2,4,5,"PI 649122","United States","juncea"
"163",2,3,4,5,"PI 649122","United States","juncea"
"163",2,1,5,8,"PI 649122","United States","juncea"
"163",2,2,5,NA,"PI 649122","United States","juncea"
"163",2,3,5,8,"PI 649122","United States","juncea"
"164",1,1,1,8,"PI 458928","Canada","juncea"
"164",1,2,1,9,"PI 458928","Canada","juncea"
"164",1,3,1,8,"PI 458928","Canada","juncea"
"164",1,1,2,10,"PI 458928","Canada","juncea"
"164",1,2,2,10,"PI 458928","Canada","juncea"
"164",1,3,2,10,"PI 458928","Canada","juncea"
"164",2,1,3,3,"PI 458928","Canada","juncea"
"164",2,2,3,2,"PI 458928","Canada","juncea"
"164",2,3,3,3,"PI 458928","Canada","juncea"
"164",2,1,4,8,"PI 458928","Canada","juncea"
"164",2,2,4,5,"PI 458928","Canada","juncea"
"164",2,3,4,5,"PI 458928","Canada","juncea"
"164",2,1,5,9,"PI 458928","Canada","juncea"
"164",2,2,5,7,"PI 458928","Canada","juncea"
"164",2,3,5,8,"PI 458928","Canada","juncea"
"165",1,1,1,8,"G 30990","China","juncea"
"165",1,2,1,10,"G 30990","China","juncea"
"165",1,3,1,8,"G 30990","China","juncea"
"165",1,1,2,10,"G 30990","China","juncea"
"165",1,2,2,10,"G 30990","China","juncea"
"165",1,3,2,10,"G 30990","China","juncea"
"165",2,1,3,4,"G 30990","China","juncea"
"165",2,2,3,3,"G 30990","China","juncea"
"165",2,3,3,5,"G 30990","China","juncea"
"165",2,1,4,8,"G 30990","China","juncea"
"165",2,2,4,4,"G 30990","China","juncea"
"165",2,3,4,7,"G 30990","China","juncea"
"165",2,1,5,10,"G 30990","China","juncea"
